day,open,high,low,close,volume
2022-03-03,166.34,166.35,165.9,166.06,53782
2022-03-03,166.29,166.4,166.21,166.35,12350
2022-03-03,166.29,166.4,166.22,166.3,884986
2022-03-03,166.33,166.42,166.22,166.29,29097
2022-03-03,166.23,166.39,166.01,166.36,2266265
2022-03-03,165.8,166.33,165.55,166.2882,5359475
2022-03-03,166.68,166.74,165.78,165.82,2540676
2022-03-03,166.09,166.7213,165.99,166.6881,2351350
2022-03-03,166.68,166.68,165.92,166.08,2293474
2022-03-03,167.07,167.16,166.58,166.685,1719794
2022-03-03,167.76,167.76,166.98,167.0631,1652034
2022-03-03,167.81,167.88,167.52,167.77,1579687
2022-03-03,167.36,167.91,167.14,167.8105,1761817
2022-03-03,167.145,167.535,166.88,167.3693,1548476
2022-03-03,167.69,167.7,166.96,167.14,1545086
2022-03-03,167.38,167.8,167.35,167.691,1727920
2022-03-03,167.1,167.57,166.93,167.37,1553868
2022-03-03,167.28,167.318,166.87,167.11,1611387
2022-03-03,166.25,167.9276,166.09,167.28,3907737
2022-03-03,166.93,167.24,166.18,166.25,1912851
2022-03-03,166.82,168.44,166.57,166.9389,1586617
2022-03-03,166.88,167.02,166.32,166.83,2210745
2022-03-03,166.65,167.0,166.3,166.8999,2191207
2022-03-03,165.89,166.8593,165.73,166.66,2502571
2022-03-03,166.02,166.46,165.87,165.89,2371235
2022-03-03,166.364,166.625,166.0101,166.03,2310037
2022-03-03,166.82,167.0599,166.22,166.36,2634239
2022-03-03,167.5299,167.5299,166.54,166.8105,3097785
2022-03-03,168.065,168.4,167.3,167.5352,3222149
2022-03-03,167.77,168.44,167.5199,168.06,4131935
2022-03-03,168.47,168.91,167.55,167.77,6472342
2022-03-03,168.45,168.48,167.9,168.44,204959
2022-03-03,167.8599,168.57,167.84,168.48,426085
2022-03-03,167.3,167.96,167.23,167.86,251924
2022-03-03,167.18,167.33,166.99,167.31,127896
2022-03-03,167.09,167.2699,166.93,167.17,127374
2022-03-03,166.77,167.55,166.144,167.05,759199
2022-03-03,166.6,166.72,166.41,166.53,18401
2022-03-03,166.71,166.78,166.59,166.64,14408
2022-03-03,166.58,166.78,166.48,166.67,23827
2022-03-03,166.23,166.54,166.21,166.54,19226
2022-03-03,166.27,166.27,165.93,166.16,10946
2022-03-03,166.78,166.79,166.39,166.39,1196
2022-03-03,166.41,166.68,166.41,166.68,3331
2022-03-03,166.3,166.3,166.3,166.3,483
2022-03-03,166.19,166.28,166.19,166.28,695
2022-03-03,166.21,166.21,166.02,166.06,3831
2022-03-03,166.41,166.41,166.13,166.13,3109
2022-03-03,166.4,166.43,166.4,166.41,1174
2022-03-03,166.16,166.16,166.16,166.16,512
2022-03-03,166.17,166.34,166.15,166.32,3237
2022-03-03,166.35,166.46,165.92,166.12,7439
2022-03-02,166.33,166.42,166.21,166.36,17563
2022-03-02,166.33,166.47,166.31,166.4,6893
2022-03-02,166.3,166.43,166.25,166.37,3016
2022-03-02,166.32,166.54,166.31,166.36,17414
2022-03-02,166.07,166.33,166.07,166.3,2894
2022-03-02,166.29,166.3,166.11,166.11,5905
2022-03-02,166.25,166.25,166.2,166.2,4670
2022-03-02,166.1,166.27,166.1,166.26,12435
2022-03-02,166.0,166.06,166.0,166.05,3017
2022-03-02,166.06,166.12,166.0,166.0,4682
2022-03-02,166.02,166.07,165.99,166.07,4890
2022-03-02,166.16,166.25,166.09,166.17,11755
2022-03-02,166.08,166.56,165.95,166.19,84789
2022-03-02,166.15,166.56,166.01,166.04,31750
2022-03-02,166.25,166.35,166.07,166.15,630099
2022-03-02,166.56,166.56,166.18,166.3,771582
2022-03-02,167.05,167.36,166.4,166.54,6264758
2022-03-02,167.21,167.35,166.84,167.05,2663886
2022-03-02,166.81,167.3,166.71,167.21,1849550
2022-03-02,166.75,167.2,166.7101,166.8097,1831178
2022-03-02,167.23,167.25,166.63,166.755,1740713
2022-03-02,166.88,167.25,166.665,167.22,1700338
2022-03-02,166.94,167.11,166.6,166.87,1651411
2022-03-02,166.72,167.15,166.64,166.935,1569952
2022-03-02,166.95,166.97,166.41,166.7029,1436087
2022-03-02,166.7,167.0,166.69,166.93,1592080
2022-03-02,166.85,166.89,166.0,166.6861,1404118
2022-03-02,166.2,166.88,166.2,166.84,1754634
2022-03-02,166.45,166.725,166.04,166.1972,1880964
2022-03-02,166.3,166.51,166.2,166.43,1535352
2022-03-02,166.6,166.65,165.99,166.29,2024145
2022-03-02,165.88,166.595,165.71,166.59,2973733
2022-03-02,165.65,166.015,165.57,165.89,1919325
2022-03-02,165.76,166.47,165.59,165.6508,3864230
2022-03-02,166.06,166.2,165.43,165.7393,3245259
2022-03-02,164.61,166.135,164.17,166.0599,4085967
2022-03-02,164.91,165.06,164.2689,164.595,2594850
2022-03-02,164.49,165.18,164.16,164.89,4227666
2022-03-02,163.31,164.72,162.95,164.51,3389117
2022-03-02,164.05,164.58,163.15,163.32,3216808
2022-03-02,164.06,164.46,163.78,164.0432,2988080
2022-03-02,164.39,164.69,163.05,164.06,5153996
2022-03-02,163.8,164.55,163.66,164.48,208454
2022-03-02,163.66,163.92,163.66,163.88,101124
2022-03-02,163.41,163.67,163.24,163.65,119206
2022-03-02,163.6,163.75,163.23,163.4,140838
2022-03-02,163.48,163.6,163.23,163.6,80893
2022-03-02,164.5199,164.9,163.33,163.41,213763
2022-03-02,163.72,163.91,163.65,163.9,11652
2022-03-02,163.94,163.94,163.65,163.68,33253
2022-03-02,164.56,164.56,163.9,164.0,44113
2022-03-02,164.43,164.6,164.26,164.54,36659
2022-03-02,164.59,164.6,164.22,164.49,5245
2022-03-02,164.72,164.72,164.52,164.54,7167
2022-03-02,164.49,164.65,164.32,164.65,3735
2022-03-02,164.05,164.5,164.05,164.5,3881
2022-03-02,164.2,164.2,163.81,164.1,7595
2022-03-02,164.27,164.27,164.19,164.19,602
2022-03-02,164.1,164.74,164.1,164.31,7207
2022-03-02,163.87,164.07,163.6,164.07,4802
2022-03-02,163.55,164.08,163.54,163.8,3632
2022-03-02,162.84,163.88,162.84,163.49,8110
2022-03-02,163.0,163.0,162.56,162.67,6665
2022-03-02,165.0,165.0,162.57,162.95,8415
2022-03-01,163.6,163.8,163.6,163.74,11946
2022-03-01,163.64,163.72,163.4,163.6,18873
2022-03-01,163.73,163.8,163.58,163.6,5618
2022-03-01,163.72,163.76,163.41,163.68,17308
2022-03-01,163.53,163.73,163.3,163.72,32783
2022-03-01,163.33,163.72,163.33,163.5,13536
2022-03-01,163.3,163.43,163.3,163.35,9200
2022-03-01,163.33,163.39,163.21,163.27,10178
2022-03-01,163.39,163.39,163.3,163.31,8446
2022-03-01,163.33,163.37,163.28,163.35,4935
2022-03-01,163.32,163.36,163.27,163.3,6257
2022-03-01,163.4,163.45,163.21,163.21,5349
2022-03-01,163.31,163.47,163.3,163.424,15413
2022-03-01,163.6,163.6,163.2,163.31,116736
2022-03-01,163.81,163.81,163.2,163.58,127431
2022-03-01,163.2,163.97,163.2,163.76,1048079
2022-03-01,162.36,163.63,161.97,163.18,6778234
2022-03-01,162.86,163.03,162.35,162.355,3338879
2022-03-01,163.45,163.6,162.85,162.87,2019093
2022-03-01,162.725,163.89,162.63,163.46,2885406
2022-03-01,163.33,163.36,162.57,162.72,2221200
2022-03-01,163.2,163.51,162.9416,163.32,1663600
2022-03-01,162.88,163.34,162.59,163.1914,2041862
2022-03-01,162.9981,163.07,162.605,162.8857,1681313
2022-03-01,162.98,163.24,162.68,162.9925,1748558
2022-03-01,162.55,163.17,162.51,162.985,2051929
2022-03-01,163.39,163.54,162.52,162.5477,2226933
2022-03-01,164.1,164.4,163.3167,163.41,1790370
2022-03-01,164.04,164.4,163.879,164.11,1747462
2022-03-01,163.91,164.26,163.6,164.06,1643750
2022-03-01,163.58,164.05,163.51,163.93,2156815
2022-03-01,163.585,163.71,163.0213,163.595,2247894
2022-03-01,164.07,164.07,163.31,163.58,2449328
2022-03-01,164.85,164.88,163.7834,164.07,3134659
2022-03-01,165.61,165.75,164.66,164.8409,2324341
2022-03-01,165.17,165.65,165.04,165.61,2513681
2022-03-01,165.03,165.65,164.97,165.16,2781511
2022-03-01,166.1577,166.43,164.99,165.03,3233035
2022-03-01,165.36,166.6,165.31,166.1497,3771846
2022-03-01,165.75,166.34,164.945,165.345,3986764
2022-03-01,165.79,166.51,165.41,165.73,4699799
2022-03-01,164.695,166.51,164.56,165.78,7340186
2022-03-01,164.46,164.71,164.36,164.65,56437
2022-03-01,164.7,164.79,164.39,164.46,93381
2022-03-01,164.69,165.1,164.56,164.7,80605
2022-03-01,164.626,164.84,164.5,164.67,127743
2022-03-01,164.12,164.93,164.09,164.61,142957
2022-03-01,163.95,165.532,163.58,164.15,314339
2022-03-01,163.92,164.06,163.69,163.95,40761
2022-03-01,164.17,164.21,163.85,163.9,29147
2022-03-01,163.81,164.32,163.61,164.27,41212
2022-03-01,163.58,163.98,163.57,163.8,31709
2022-03-01,163.5,163.52,163.2,163.52,7322
2022-03-01,163.99,164.05,163.66,163.68,3905
2022-03-01,163.9,164.0,163.9,163.99,1483
2022-03-01,163.85,163.85,163.85,163.85,359
2022-03-01,163.95,164.1,163.95,164.1,1499
2022-03-01,163.43,163.82,163.28,163.82,8901
2022-03-01,163.66,163.73,163.43,163.43,5382
2022-03-01,163.78,163.8,163.7,163.7,2546
2022-03-01,164.09,164.09,163.76,163.76,4708
2022-03-01,164.01,164.3,163.98,164.08,6398
2022-03-01,164.35,164.35,164.02,164.03,1573
2022-03-01,164.74,165.01,164.42,164.46,9700
2022-02-28,165.1,165.1,164.75,164.8,18661
2022-02-28,165.18,165.3,165.0,165.03,19800
2022-02-28,165.22,165.26,165.15,165.15,9205
2022-02-28,165.26,165.3,165.05,165.2,10003
2022-02-28,165.23,165.37,165.07,165.31,31687
2022-02-28,164.98,165.33,164.98,165.28,23927
2022-02-28,164.83,165.0,164.82,164.93,14964
2022-02-28,164.76,164.92,164.73,164.83,22772
2022-02-28,164.83,164.88,164.76,164.76,7121
2022-02-28,164.85,164.87,164.79,164.85,10554
2022-02-28,164.83,164.85,164.74,164.83,13766
2022-02-28,165.0,165.18,164.85,164.85,4771
2022-02-28,164.89,165.2,164.81,164.95,16695
2022-02-28,164.84,165.12,164.84,164.87,44445
2022-02-28,164.91,165.12,164.7,164.84,489651
2022-02-28,165.12,165.15,164.6,164.9,3492431
2022-02-28,163.56,165.4,163.555,165.13,8184789
2022-02-28,163.81,163.81,162.64,163.57,4179909
2022-02-28,163.24,164.18,163.17,163.8199,2642396
2022-02-28,163.42,163.535,162.9,163.24,1875610
2022-02-28,163.209,163.65,163.005,163.43,1703539
2022-02-28,162.8201,163.32,162.43,163.2051,2246764
2022-02-28,163.01,163.3,162.5201,162.83,2108177
2022-02-28,164.26,164.26,162.75,163.02,2699860
2022-02-28,164.09,164.65,163.82,164.26,1615105
2022-02-28,164.06,164.345,163.77,164.09,1597802
2022-02-28,164.78,164.8132,163.8,164.07,2025405
2022-02-28,164.1,164.9488,163.99,164.78,1698254
2022-02-28,163.99,164.12,163.71,164.1052,1649313
2022-02-28,164.3,165.1408,163.94,163.99,2673938
2022-02-28,164.23,164.4699,163.99,164.3,2016909
2022-02-28,164.96,165.23,164.0101,164.236,2138586
2022-02-28,165.15,165.26,164.6,164.96,2143142
2022-02-28,165.07,165.42,164.83,165.14,2351536
2022-02-28,164.76,165.23,164.69,165.08,2331885
2022-02-28,164.86,165.02,164.66,164.76,2007558
2022-02-28,164.61,165.14,164.4001,164.84,2916296
2022-02-28,163.78,164.81,163.7599,164.6167,3536184
2022-02-28,163.375,163.955,163.19,163.78,2585953
2022-02-28,164.74,164.85,163.29,163.38,3367362
2022-02-28,163.5,164.81,163.02,164.74,4114890
2022-02-28,163.06,164.55,162.78,163.5,6665455
2022-02-28,163.26,163.5,162.93,162.97,137087
2022-02-28,163.01,163.37,162.88,163.16,166553
2022-02-28,162.73,163.25,162.6601,163.03,142594
2022-02-28,163.13,163.4,162.69,162.7,739303
2022-02-28,163.06,163.2,163.01,163.18,61084
2022-02-28,162.9,163.8,161.1,163.08,288634
2022-02-28,163.41,163.61,162.64,162.98,59350
2022-02-28,163.5,163.63,163.3,163.36,34470
2022-02-28,163.08,163.8,162.8,163.5,94438
2022-02-28,162.7,163.06,162.52,163.06,77906
2022-02-28,162.48,162.77,162.3,162.7,17641
2022-02-28,162.4,162.63,162.36,162.48,7531
2022-02-28,162.49,162.6,162.4,162.42,8621
2022-02-28,162.6,162.86,162.51,162.6,9224
2022-02-28,162.56,162.68,162.51,162.59,6073
2022-02-28,162.0,162.18,161.99,162.18,2851
2022-02-28,162.35,162.5,162.35,162.5,1867
2022-02-28,162.41,162.41,162.41,162.41,267
2022-02-28,162.51,162.55,162.4,162.42,6422
2022-02-28,161.9,162.48,161.87,162.47,12808
2022-02-28,162.63,162.66,161.84,162.07,24275
2022-02-28,163.18,163.28,161.36,162.63,42763
2022-02-25,164.25,164.41,164.22,164.34,10059
2022-02-25,164.22,164.27,164.15,164.27,23722
2022-02-25,164.42,164.42,164.21,164.21,15959
2022-02-25,164.4,164.45,164.39,164.4,7529
2022-02-25,164.35,164.43,164.35,164.4,9348
2022-02-25,164.4,164.43,164.33,164.34,14686
2022-02-25,164.47,164.49,164.39,164.4,8882
2022-02-25,164.55,164.6,164.46,164.47,18305
2022-02-25,164.63,164.7,164.55,164.55,23432
2022-02-25,164.56,164.71,164.56,164.6,10431
2022-02-25,164.52,164.66,164.5,164.66,37838
2022-02-25,164.89,164.89,164.42,164.55,64550
2022-02-25,164.88,165.0,164.85,164.88,30344
2022-02-25,164.94,164.95,164.85,164.87,857715
2022-02-25,164.9,164.94,164.84,164.9,41074
2022-02-25,164.85,164.96,164.7,164.92,1290917
2022-02-25,164.92,165.12,164.45,164.87,6576224
2022-02-25,164.68,165.0,164.5,164.9475,4569707
2022-02-25,164.37,164.99,164.27,164.675,2953060
2022-02-25,164.43,164.43,163.98,164.3749,2785910
2022-02-25,164.78,164.8,164.02,164.425,2286934
2022-02-25,164.78,165.0,164.4,164.78,2211594
2022-02-25,164.45,164.91,164.45,164.78,1818936
2022-02-25,164.555,165.01,164.14,164.445,2221694
2022-02-25,164.91,165.0,164.3,164.55,2347242
2022-02-25,164.49,165.01,164.46,164.915,2051209
2022-02-25,164.02,164.62,163.84,164.485,2329895
2022-02-25,164.075,164.325,163.48,164.03,2837452
2022-02-25,164.7,164.805,163.85,164.075,2401740
2022-02-25,164.3,164.82,164.3,164.695,2094626
2022-02-25,164.28,164.42,164.01,164.3,2169340
2022-02-25,164.58,164.84,164.22,164.28,2316149
2022-02-25,164.2,164.65,163.95,164.5725,2907191
2022-02-25,164.04,164.42,163.86,164.1978,2448462
2022-02-25,163.8245,164.51,163.74,164.03,3414329
2022-02-25,163.15,163.99,162.82,163.83,3498406
2022-02-25,162.59,163.54,162.479,163.155,3983253
2022-02-25,162.13,162.59,161.6,162.585,3092211
2022-02-25,161.31,162.34,160.925,162.14,3960776
2022-02-25,161.24,161.86,160.8738,161.3,3749984
2022-02-25,161.88,162.32,161.12,161.26,4099514
2022-02-25,163.84,164.0,161.67,161.89,7475720
2022-02-25,163.91,164.35,163.54,163.77,197156
2022-02-25,164.04,164.23,163.75,163.92,208024
2022-02-25,164.23,164.3699,163.99,164.13,177032
2022-02-25,164.05,164.74,164.0,164.26,278039
2022-02-25,163.78,164.3,163.68,164.05,202784
2022-02-25,162.41,163.98,161.0,163.75,326178
2022-02-25,162.22,163.8,162.14,163.49,88497
2022-02-25,162.45,162.45,162.05,162.26,16004
2022-02-25,162.29,162.65,162.29,162.45,42359
2022-02-25,162.1,162.44,162.0,162.3,26346
2022-02-25,162.38,162.67,161.78,162.2,7984
2022-02-25,161.71,162.71,161.62,162.38,34579
2022-02-25,161.55,161.55,161.55,161.55,308
2022-02-25,162.01,162.01,161.33,161.33,11749
2022-02-25,161.9,162.1,161.9,162.07,4359
2022-02-25,162.04,162.1,161.74,161.8,4249
2022-02-25,161.95,162.28,161.95,162.2,15553
2022-02-25,161.85,161.96,161.8,161.95,8070
2022-02-25,160.95,161.88,160.95,161.82,6172
2022-02-25,160.83,161.0,160.81,160.97,7278
2022-02-25,160.8,161.0,160.7,160.8,15761
2022-02-25,162.79,162.79,160.53,160.6,23899
2022-02-24,162.0,162.0,161.0,161.25,41641
2022-02-24,162.14,162.15,161.8,161.81,18291
2022-02-24,161.22,162.5,161.15,162.11,53334
2022-02-24,160.99,161.48,160.96,161.16,30728
2022-02-24,160.8599,161.3,160.75,160.98,34566
2022-02-24,161.16,161.16,160.81,160.81,32384
2022-02-24,161.37,161.38,161.17,161.17,30104
2022-02-24,161.95,161.95,161.3,161.44,44770
2022-02-24,162.05,162.17,161.92,162.16,12470
2022-02-24,162.0,162.2,161.92,162.05,16989
2022-02-24,162.17,162.74,161.91,162.0,63723
2022-02-24,162.28,162.42,162.07,162.2,41686
2022-02-24,161.8,162.74,161.8,162.17,412711
2022-02-24,161.64,162.74,161.25,161.84,143855
2022-02-24,161.77,162.74,161.52,161.63,701926
2022-02-24,162.74,162.74,161.71,161.75,2274728
2022-02-24,161.48,162.85,157.48,162.77,9165859
2022-02-24,160.35,162.06,160.3,161.48,4646888
2022-02-24,160.79,161.1319,160.3,160.35,3098655
2022-02-24,160.5,160.95,160.27,160.79,3121132
2022-02-24,160.5,160.9015,160.32,160.49,2676822
2022-02-24,159.5,160.91,159.47,160.49,4043290
2022-02-24,159.06,159.81,159.0449,159.51,2426535
2022-02-24,158.83,159.2,158.29,159.08,2951285
2022-02-24,158.57,159.93,158.25,158.84,3586574
2022-02-24,157.92,159.03,157.87,158.56,2418795
2022-02-24,158.41,158.68,157.865,157.92,2106126
2022-02-24,157.16,158.42,156.91,158.415,2373006
2022-02-24,157.93,158.2,157.04,157.18,2879310
2022-02-24,157.255,158.21,156.7,157.94,2556705
2022-02-24,157.55,157.66,156.8,157.26,2876468
2022-02-24,158.43,158.83,157.5,157.555,2923402
2022-02-24,157.59,158.48,157.34,158.44,2865888
2022-02-24,158.04,158.46,157.51,157.59,3033612
2022-02-24,157.88,158.68,157.69,158.03,4008902
2022-02-24,156.91,158.073,155.12,157.8783,4219317
2022-02-24,155.625,157.2991,154.98,156.91,5072058
2022-02-24,155.86,156.3,154.96,155.57,5819423
2022-02-24,156.74,157.8,155.385,155.85,6273345
2022-02-24,156.48,156.88,155.45,156.7496,6258529
2022-02-24,154.9,156.91,154.82,156.4829,7830353
2022-02-24,152.58,155.71,152.0,154.9,19495159
2022-02-24,154.04,154.28,151.9,152.56,1032723
2022-02-24,153.82,154.39,153.2,154.07,451051
2022-02-24,153.82,154.33,153.05,153.8,2136578
2022-02-24,153.0,153.87,152.99,153.82,538912
2022-02-24,153.15,153.45,152.75,153.0,415263
2022-02-24,155.1001,156.5,152.95,153.24,830647
2022-02-24,153.02,153.7,152.95,153.58,378035
2022-02-24,154.03,154.12,152.85,153.04,395835
2022-02-24,154.89,154.99,154.0,154.03,234267
2022-02-24,155.83,155.98,154.25,154.8,238483
2022-02-24,155.33,155.91,155.22,155.83,52880
2022-02-24,154.54,155.45,154.35,155.33,55036
2022-02-24,154.77,154.9,154.13,154.6,53928
2022-02-24,155.0,155.02,154.17,154.88,88414
2022-02-24,155.16,155.43,154.71,154.83,36832
2022-02-24,155.09,155.46,154.73,155.17,46734
2022-02-24,155.86,155.86,154.75,155.05,72402
2022-02-24,155.51,156.06,155.4,155.98,38568
2022-02-24,155.51,155.84,155.51,155.59,31911
2022-02-24,156.2,156.3,155.5,155.5,45686
2022-02-24,156.13,156.72,156.01,156.4,42329
2022-02-24,158.1,158.1,155.0,156.07,131380
2022-02-23,159.25,159.35,159.1,159.21,42740
2022-02-23,159.78,159.8,159.15,159.25,52466
2022-02-23,160.1,160.1,159.55,159.55,52851
2022-02-23,160.33,160.49,160.03,160.05,55620
2022-02-23,160.27,160.56,160.15,160.32,33079
2022-02-23,159.92,160.5,159.92,160.27,32853
2022-02-23,159.99,160.12,159.7,160.0,47051
2022-02-23,159.93,160.43,159.9,159.94,67896
2022-02-23,159.95,159.99,159.81,159.81,18342
2022-02-23,159.71,159.9493,159.57,159.9493,30515
2022-02-23,160.01,160.01,159.7,159.7,59995
2022-02-23,159.93,160.07,159.88,160.06,53736
2022-02-23,160.0,160.29,159.92,160.0,125570
2022-02-23,160.41,160.48,159.91,160.01,832469
2022-02-23,160.7,160.75,160.07,160.49,186996
2022-02-23,160.07,160.83,160.07,160.81,4973815
2022-02-23,160.49,160.67,159.75,160.17,10722116
2022-02-23,160.8,160.985,160.445,160.48,4132414
2022-02-23,160.515,160.92,160.302,160.8,3951524
2022-02-23,160.955,161.07,160.35,160.51,3374674
2022-02-23,160.87,161.32,160.8075,160.96,2324592
2022-02-23,161.44,161.59,160.685,160.87,2329174
2022-02-23,162.0523,162.32,161.31,161.43,2807951
2022-02-23,162.2,162.435,161.8,162.0601,2167651
2022-02-23,162.255,162.65,161.94,162.205,1982904
2022-02-23,162.1601,162.405,161.82,162.26,2053821
2022-02-23,162.445,162.589,162.07,162.16,1915893
2022-02-23,163.3,163.3,162.43,162.45,1871488
2022-02-23,163.88,164.01,163.19,163.3,1655113
2022-02-23,164.33,164.38,163.73,163.89,1308166
2022-02-23,163.91,164.47,163.9,164.3049,1508697
2022-02-23,163.84,164.265,163.57,163.9,1704126
2022-02-23,163.2,163.99,163.08,163.84,1985855
2022-02-23,162.925,163.49,162.77,163.205,2056612
2022-02-23,163.24,163.25,162.81,162.935,2206891
2022-02-23,163.45,163.6,162.93,163.2501,2117554
2022-02-23,163.78,163.9642,163.31,163.4585,1969332
2022-02-23,163.88,164.22,163.59,163.79,2095923
2022-02-23,164.49,164.66,163.72,163.89,2548599
2022-02-23,164.52,164.59,163.97,164.48,2986827
2022-02-23,165.315,165.48,164.39,164.525,3712093
2022-02-23,165.54,166.15,165.17,165.315,6215521
2022-02-23,165.975,166.1,165.33,165.58,190733
2022-02-23,165.84,166.06,165.75,165.99,79562
2022-02-23,165.66,165.94,165.66,165.87,45517
2022-02-23,165.74,165.79,165.58,165.66,58640
2022-02-23,165.84,165.96,165.64,165.73,591702
2022-02-23,165.4899,166.49,165.38,165.83,182570
2022-02-23,165.87,166.02,165.81,165.94,16904
2022-02-23,165.77,165.98,165.77,165.88,22044
2022-02-23,165.74,165.81,165.62,165.78,23228
2022-02-23,165.28,165.7,165.22,165.7,40121
2022-02-23,165.5,165.51,165.11,165.27,6548
2022-02-23,165.51,165.56,165.49,165.55,3908
2022-02-23,165.38,165.45,165.08,165.45,3269
2022-02-23,165.52,165.52,165.38,165.38,3209
2022-02-23,165.75,165.76,165.42,165.62,6691
2022-02-23,165.83,165.98,165.8,165.89,4448
2022-02-23,165.7,165.85,165.7,165.85,875
2022-02-23,166.0,166.0,165.7,165.7,8691
2022-02-23,166.2,166.2,165.9,165.98,5674
2022-02-23,166.02,166.17,166.02,166.17,1871
2022-02-23,166.23,166.23,166.05,166.05,16288
2022-02-23,166.0,166.24,165.8,166.23,27783
2022-02-22,165.18,165.45,165.14,165.45,19515
2022-02-22,165.15,165.2,165.13,165.19,4536
2022-02-22,165.15,165.25,165.14,165.2,4593
2022-02-22,165.43,165.47,165.13,165.29,18954
2022-02-22,165.36,165.47,165.22,165.26,17634
2022-02-22,165.22,165.3,165.16,165.3,6961
2022-02-22,164.95,165.3,164.85,165.26,23351
2022-02-22,164.98,164.99,164.82,164.88,11178
2022-02-22,164.97,165.03,164.97,165.02,20330
2022-02-22,164.7,165.04,164.66,164.98,16829
2022-02-22,164.77,164.8,164.65,164.66,8519
2022-02-22,164.65,164.75,164.57,164.75,4726
2022-02-22,165.03,165.04,164.52,164.6,91615
2022-02-22,164.84,165.15,164.32,165.06,448806
2022-02-22,165.0,165.09,164.32,164.85,906252
2022-02-22,164.32,165.47,164.32,165.0,3080478
2022-02-22,164.48,164.6,163.45,164.3,6137436
2022-02-22,165.12,165.21,164.32,164.51,3121648
2022-02-22,165.0842,165.3586,164.65,165.115,2763341
2022-02-22,164.21,165.35,164.205,165.055,2982414
2022-02-22,163.0,164.47,162.7847,164.2,3329555
2022-02-22,163.325,163.88,162.95,163.0,3077730
2022-02-22,162.76,163.42,162.26,163.35,3515736
2022-02-22,162.93,162.99,162.15,162.76,3114999
2022-02-22,163.4806,163.65,162.73,162.935,2516028
2022-02-22,163.89,164.06,163.4101,163.485,1792548
2022-02-22,164.17,164.17,163.562,163.9,1780239
2022-02-22,164.12,164.365,163.86,164.17,1532963
2022-02-22,164.37,164.445,163.9,164.1,2121369
2022-02-22,164.4,164.59,164.16,164.375,1535231
2022-02-22,164.7529,164.755,164.33,164.405,1778960
2022-02-22,164.68,165.045,164.59,164.75,1651697
2022-02-22,164.94,165.32,164.43,164.695,2133030
2022-02-22,164.541,165.12,164.49,164.93,2209451
2022-02-22,164.67,165.0,164.41,164.55,2757030
2022-02-22,164.67,164.96,164.62,164.6725,2205767
2022-02-22,165.4,165.48,164.5703,164.66,2604424
2022-02-22,166.63,166.68,165.22,165.405,2779277
2022-02-22,166.08,166.69,165.84,166.63,2990765
2022-02-22,165.72,166.211,165.05,166.08,3312825
2022-02-22,164.95,166.5,164.85,165.71,5193832
2022-02-22,164.98,165.4662,163.85,164.94,8807565
2022-02-22,166.02,166.02,164.52,164.99,440783
2022-02-22,165.9023,166.137,165.7,166.0,157698
2022-02-22,166.15,166.21,165.8,165.9,69905
2022-02-22,165.7,166.2,165.7,166.16,127737
2022-02-22,165.7199,165.84,165.44,165.6226,51432
2022-02-22,165.5109,167.718,160.0,165.7,1201774
2022-02-22,166.19,166.48,166.0,166.18,37847
2022-02-22,166.27,166.48,165.75,166.19,69633
2022-02-22,165.9,166.48,165.89,166.26,69535
2022-02-22,165.92,166.06,165.3,165.88,99518
2022-02-22,165.89,166.12,165.77,165.9,9782
2022-02-22,165.85,165.85,165.5,165.82,5789
2022-02-22,166.0,166.15,165.85,165.85,5736
2022-02-22,166.0,166.08,165.71,166.08,7795
2022-02-22,166.06,166.6,165.88,165.99,16394
2022-02-22,165.09,166.43,165.0,166.0,33772
2022-02-22,164.41,165.29,164.41,165.29,29934
2022-02-22,163.84,164.56,163.71,164.4,20266
2022-02-22,163.92,164.15,163.72,163.84,27858
2022-02-22,163.9,164.15,163.9,163.96,30448
2022-02-22,163.39,163.88,163.23,163.8,62376
2022-02-22,166.0,166.0,162.24,163.22,70682
2022-02-18,166.34,166.5,166.31,166.5,13421
2022-02-18,166.39,166.44,166.3,166.32,7290
2022-02-18,166.49,166.49,166.38,166.44,9020
2022-02-18,166.49,166.53,166.39,166.45,10203
2022-02-18,166.5,166.5,166.38,166.47,8463
2022-02-18,166.41,166.46,166.32,166.32,15428
2022-02-18,166.57,166.68,166.42,166.42,10797
2022-02-18,166.81,166.88,166.5,166.55,18246
2022-02-18,166.9,166.94,166.8,166.8,13428
2022-02-18,167.04,167.04,166.85,166.95,29265
2022-02-18,167.16,167.22,167.03,167.05,22570
2022-02-18,167.41,167.42,167.19,167.22,55352
2022-02-18,167.49,167.5,167.3,167.39,97058
2022-02-18,167.5,167.53,167.3,167.5,1390226
2022-02-18,167.51,167.55,167.3,167.52,53300
2022-02-18,167.42,167.56,167.13,167.5,2148974
2022-02-18,167.66,167.91,166.96,167.6,6484748
2022-02-18,167.365,167.76,166.76,167.65,3068515
2022-02-18,167.95,168.06,167.28,167.375,2360097
2022-02-18,168.29,168.6556,167.8,167.96,2514470
2022-02-18,168.04,168.49,167.71,168.2901,1909099
2022-02-18,168.035,168.66,168.0,168.03,2865330
2022-02-18,167.1,168.11,167.03,168.04,2567944
2022-02-18,167.06,167.3601,167.05,167.0955,1408852
2022-02-18,166.64,167.3,166.64,167.07,1909397
