day,open,high,low,close,volume
2022-03-09,128.01,128.1,127.91,127.9743,90490
2022-03-09,127.42,128.09,127.42,128.02,122951
2022-03-09,127.48,127.69,127.37,127.41,93807
2022-03-09,127.29,127.6396,127.22,127.485,91232
2022-03-09,127.26,127.54,127.18,127.29,117933
2022-03-09,126.625,127.405,126.53,127.23,158171
2022-03-09,126.62,126.74,126.44,126.63,130578
2022-03-09,126.2,126.76,125.91,126.6,98644
2022-03-09,127.24,127.32,125.93,126.1426,117248
2022-03-09,127.41,127.69,126.7026,127.18,205603
2022-03-09,127.46,127.88,127.45,127.88,2475
2022-03-09,127.53,127.53,127.46,127.46,752
2022-03-09,127.54,127.54,127.54,127.54,607
2022-03-09,127.51,127.51,127.51,127.51,611
2022-03-09,127.3204,127.35,127.3204,127.35,1044
2022-03-09,127.0,127.0,127.0,127.0,321
2022-03-08,125.41,126.0,125.41,126.0,1020
2022-03-08,125.5,125.7,125.5,125.7,6209
2022-03-08,125.47,125.5,125.47,125.5,1000
2022-03-08,125.4,125.4,125.4,125.4,100
2022-03-08,125.5,125.5,125.5,125.5,105
2022-03-08,125.68,125.68,125.68,125.68,2551
2022-03-08,125.6799,125.6799,125.48,125.5,1466
2022-03-08,125.68,125.68,125.68,125.68,107123
2022-03-08,125.73,126.27,125.57,125.64,451041
2022-03-08,126.17,126.22,125.68,125.74,178982
2022-03-08,126.93,126.99,126.17,126.17,129914
2022-03-08,126.7589,127.18,126.68,126.93,138883
2022-03-08,126.49,126.82,126.49,126.73,91302
2022-03-08,126.17,126.47,125.98,126.47,71301
2022-03-08,125.82,126.19,125.46,126.1601,97223
2022-03-08,126.03,126.21,125.69,125.82,136830
2022-03-08,126.54,126.5599,125.8506,126.0552,139379
2022-03-08,127.26,127.26,126.36,126.57,93434
2022-03-08,127.93,127.995,127.2,127.24,79556
2022-03-08,127.64,128.345,127.63,127.91,159595
2022-03-08,127.58,127.74,127.26,127.625,253308
2022-03-08,127.11,127.73,127.04,127.56,203090
2022-03-08,126.75,127.12,126.6,127.12,146570
2022-03-08,125.71,126.78,125.66,126.76,101581
2022-03-08,124.87,125.701,124.85,125.65,122338
2022-03-08,125.19,125.25,124.82,124.87,151025
2022-03-08,125.68,125.73,125.14,125.22,106637
2022-03-08,126.17,126.19,125.44,125.69,103784
2022-03-08,126.125,126.27,125.87,126.1623,118760
2022-03-08,125.65,126.19,125.61,126.1895,124576
2022-03-08,125.59,125.92,125.44,125.61,126591
2022-03-08,126.11,126.13,125.32,125.59,178695
2022-03-08,126.67,126.9,126.1,126.1102,149069
2022-03-08,126.62,127.25,125.87,126.71,296948
2022-03-08,125.91,127.0,125.91,126.86,3385
2022-03-08,126.07,126.07,126.07,126.07,381
2022-03-08,125.8001,125.8001,125.8001,125.8001,128
2022-03-08,125.8001,125.8001,125.8,125.8,811
2022-03-08,125.8118,126.77,125.8,126.77,600
2022-03-08,125.82,125.82,125.8,125.82,932
2022-03-08,125.82,125.82,125.8,125.8,1189
2022-03-08,125.8,125.8,125.8,125.8,300
2022-03-07,125.5,125.5,125.5,125.5,1009
2022-03-07,125.5,125.5,125.5,125.5,400
2022-03-07,126.07,126.07,125.999,125.999,947
2022-03-07,126.07,126.07,126.07,126.07,436
2022-03-07,125.35,125.35,125.35,125.35,616
2022-03-07,125.365,125.365,125.365,125.365,100
2022-03-07,125.0037,125.37,125.0037,125.37,281
2022-03-07,126.07,126.07,126.07,126.07,40115
2022-03-07,126.41,126.42,126.02,126.07,539257
2022-03-07,126.36,126.47,126.09,126.39,218007
2022-03-07,126.315,126.5,126.16,126.365,188723
2022-03-07,126.38,126.48,126.165,126.31,106085
2022-03-07,126.215,126.59,126.17,126.36,132789
2022-03-07,126.58,126.66,126.16,126.215,190685
2022-03-07,126.86,126.96,126.59,126.61,120756
2022-03-07,126.525,126.89,126.47,126.86,100892
2022-03-07,126.325,126.53,126.19,126.52,124552
2022-03-07,126.115,126.5,126.0,126.33,102407
2022-03-07,126.14,126.16,125.62,126.08,148553
2022-03-07,125.965,126.47,125.965,126.14,95782
2022-03-07,126.025,126.265,125.68,125.985,137972
2022-03-07,126.36,126.37,126.01,126.015,121477
2022-03-07,126.73,126.81,126.18,126.38,133837
2022-03-07,126.89,126.89,126.52,126.75,138730
2022-03-07,127.395,127.68,126.87,126.91,192773
2022-03-07,127.71,127.77,127.1505,127.4,122607
2022-03-07,127.25,127.72,127.25,127.72,132191
2022-03-07,127.485,127.485,127.12,127.285,125475
2022-03-07,127.7864,127.905,127.29,127.53,140298
